0,1,2,3,4,5,6,7,8,9,10
,77017.0,45990.0,29199.0,80401.0,106952.0,100891.0,57905.0,107115.0,117412.0,115374.0
,42207.0,117672.0,80401.0,82453.0,113098.0,88616.0,57906.0,119403.0,80549.0,37553.0
,105704.0,97194.0,82453.0,100891.0,84427.0,55854.0,43570.0,103024.0,84653.0,113331.0
,62696.0,107437.0,100891.0,55843.0,100812.0,78383.0,57908.0,94832.0,115374.0,86711.0
,103663.0,93102.0,55843.0,49706.0,117197.0,39472.0,90679.0,113267.0,37553.0,60090.0
,113904.0,113583.0,49706.0,16938.0,63950.0,57905.0,102968.0,66166.0,113331.0,117443.0
,115960.0,101300.0,16938.0,55854.0,111052.0,57906.0,96825.0,107126.0,86711.0,29383.0
,23802.0,105405.0,55854.0,78383.0,117202.0,43570.0,115259.0,107127.0,60090.0,109257.0
,75004.0,111550.0,78383.0,39472.0,117203.0,57908.0,107067.0,107130.0,117443.0,29386.0
,118016.0,111549.0,39472.0,57905.0,117204.0,90679.0,96837.0,33406.0,29383.0,27342.0
,101639.0,109506.0,57905.0,57906.0,82388.0,102968.0,35398.0,109184.0,109257.0,113361.0
,103694.0,86984.0,57906.0,43570.0,82387.0,96825.0,72264.0,103042.0,29386.0,113369.0
,107791.0,119754.0,43570.0,57908.0,111062.0,115259.0,92746.0,113282.0,27342.0,115420.0
,101648.0,119755.0,57908.0,90679.0,49621.0,107067.0,102986.0,98950.0,113361.0,43741.0
,79130.0,74705.0,90679.0,102968.0,109019.0,96837.0,57932.0,57991.0,113369.0,119516.0
,81180.0,78801.0,102968.0,96825.0,109023.0,35398.0,96845.0,84620.0,115420.0,107232.0
,111902.0,115666.0,96825.0,115259.0,86496.0,72264.0,107086.0,115349.0,43741.0,115431.0
,118047.0,66521.0,115259.0,107067.0,104928.0,92746.0,102990.0,51862.0,119516.0,119531.0
,75059.0,72667.0,107067.0,96837.0,57830.0,102986.0,90702.0,55960.0,107232.0,113396.0
,118085.0,84963.0,117315.0,35398.0,109034.0,96845.0,78417.0,109210.0,115431.0,101114.0
,109913.0,21479.0,111172.0,72264.0,47596.0,107086.0,119377.0,119453.0,119531.0,99067.0
,107872.0,107497.0,96837.0,92746.0,82413.0,102990.0,117326.0,82590.0,113396.0,80639.0
,36202.0,115694.0,35398.0,102986.0,119282.0,90702.0,55890.0,47776.0,101114.0,60163.0
,105834.0,105457.0,72264.0,117322.0,106997.0,78417.0,80469.0,103073.0,99067.0,111367.0
,15724.0,58355.0,92746.0,96845.0,111098.0,119377.0,119383.0,94884.0,80639.0,103182.0
,58733.0,105460.0,102986.0,107086.0,107004.0,55890.0,107115.0,117412.0,60163.0,115472.0
,107896.0,80886.0,117322.0,90702.0,111101.0,80469.0,119403.0,80549.0,111367.0,113425.0
,99706.0,117751.0,96845.0,78417.0,78335.0,119383.0,78443.0,84653.0,103182.0,113428.0
,118143.0,117756.0,107086.0,55890.0,107009.0,25175.0,103024.0,115374.0,115472.0,99094.0
,38278.0,115709.0,90702.0,80469.0,88580.0,107115.0,94832.0,37553.0,113425.0,103191.0
,118191.0,29701.0,78417.0,119383.0,115205.0,119403.0,113267.0,113331.0,113428.0,6936.0
,99765.0,74761.0,55890.0,25175.0,109068.0,78443.0,66166.0,86711.0,99094.0,117528.0
,79292.0,74766.0,80469.0,94821.0,29199.0,103024.0,107126.0,60090.0,103191.0,103194.0
,110013.0,91151.0,119383.0,107115.0,102927.0,94832.0,107127.0,117443.0,6936.0,56091.0
,114115.0,115731.0,25175.0,119403.0,80401.0,113267.0,107130.0,29383.0,117528.0,103190.0
,112641.0,35861.0,94821.0,51821.0,82453.0,66166.0,33406.0,117448.0,103194.0,41751.0
,85448.0,87062.0,107115.0,78443.0,100891.0,107126.0,109184.0,109257.0,56091.0,37672.0
,26061.0,115736.0,119403.0,103024.0,55843.0,107127.0,103042.0,29386.0,103190.0,54058.0
,107987.0,105496.0,51821.0,94832.0,88616.0,107130.0,113282.0,27342.0,41751.0,109361.0
,107989.0,105502.0,78443.0,113267.0,16938.0,33406.0,98950.0,113361.0,37672.0,107316.0
,107991.0,42019.0,103024.0,66166.0,55854.0,103042.0,57991.0,113369.0,54058.0,92982.0
,93656.0,113700.0,94832.0,107126.0,78383.0,113282.0,115349.0,115420.0,109361.0,105275.0
,34279.0,117798.0,113267.0,107127.0,39472.0,53890.0,51862.0,43741.0,107316.0,107329.0
,89579.0,117799.0,66166.0,107130.0,57905.0,98950.0,55960.0,119516.0,92982.0,119623.0
,93676.0,103469.0,107126.0,33406.0,57906.0,57991.0,109210.0,107232.0,105275.0,119624.0
,114157.0,113710.0,107127.0,113282.0,43570.0,117393.0,119453.0,115431.0,107329.0,109387.0
,118258.0,111663.0,107130.0,53890.0,57908.0,115349.0,82590.0,119531.0,119623.0,97100.0
,118261.0,113712.0,98939.0,98950.0,90679.0,51862.0,47776.0,113396.0,119624.0,111438.0
,73209.0,111669.0,33406.0,57991.0,102968.0,55960.0,103073.0,101114.0,109387.0,111443.0
,118268.0,76856.0,113282.0,117393.0,96825.0,109210.0,94884.0,99067.0,97100.0,111445.0
,79369.0,62521.0,53890.0,51862.0,115259.0,119453.0,117412.0,80639.0,111438.0,111447.0
,114185.0,48194.0,98950.0,55960.0,107067.0,82590.0,80549.0,60163.0,111443.0,111448.0
,75299.0,105547.0,57991.0,109210.0,96837.0,47776.0,84653.0,111367.0,111445.0,86872.0
,118307.0,103499.0,49799.0,119453.0,35398.0,103073.0,115374.0,103182.0,111447.0,97114.0
,114212.0,103504.0,117393.0,47776.0,72264.0,94884.0,37553.0,115472.0,111448.0,64352.0
,56878.0,54353.0,55960.0,117410.0,92746.0,117412.0,113331.0,113425.0,86872.0,99173.0
,110126.0,23634.0,119453.0,94884.0,102986.0,80549.0,86711.0,113428.0,97114.0,111469.0
,91699.0,103507.0,47776.0,117412.0,117322.0,84653.0,60090.0,113430.0,64352.0,113523.0
,79412.0,115800.0,117410.0,80549.0,96845.0,37553.0,117443.0,103191.0,99173.0,93046.0
,110132.0,109661.0,94884.0,84653.0,107086.0,113331.0,29383.0,6936.0,111469.0,93048.0
,110134.0,117856.0,80549.0,37553.0,102990.0,86711.0,117448.0,117528.0,113523.0,99194.0
,97847.0,117867.0,84653.0,86711.0,90702.0,117443.0,109257.0,103194.0,93046.0,99198.0
,36413.0,107628.0,37553.0,117443.0,78417.0,29383.0,29386.0,56091.0,93048.0,60288.0
,108103.0,117869.0,117443.0,29383.0,119377.0,117448.0,27342.0,99094.0,99194.0,84865.0
,112211.0,44144.0,29383.0,117448.0,55890.0,109257.0,113361.0,103190.0,99198.0,84866.0
,63061.0,107632.0,117448.0,109257.0,80469.0,29386.0,113369.0,41751.0,60288.0,107401.0
,118363.0,93300.0,109257.0,29386.0,119383.0,27342.0,115420.0,70433.0,84865.0,91021.0
,118364.0,113782.0,29386.0,27342.0,25175.0,113361.0,43741.0,119591.0,84866.0,76689.0
,20063.0,64636.0,27342.0,84688.0,94821.0,113369.0,107232.0,37672.0,107401.0,60310.0
,20066.0,109693.0,84688.0,113361.0,107115.0,115420.0,115431.0,54058.0,91021.0,107416.0
,112228.0,109694.0,113363.0,113363.0,119403.0,43741.0,119531.0,109361.0,76689.0,60312.0
,97893.0,64640.0,60122.0,60122.0,78443.0,107232.0,119532.0,107316.0,60310.0,117659.0
,81512.0,105604.0,115420.0,115420.0,103024.0,115431.0,113396.0,92982.0,107416.0,86947.0
,63096.0,111749.0,43741.0,43741.0,94832.0,119531.0,101114.0,105275.0,60312.0,45990.0
,118396.0,91274.0,119518.0,119518.0,113267.0,119532.0,99067.0,107329.0,117659.0,113583.0
,118400.0,1162.0,96999.0,96999.0,66166.0,113396.0,80639.0,119623.0,86947.0,27569.0
,99972.0,113808.0,119531.0,119531.0,107126.0,101114.0,60163.0,119624.0,45990.0,109492.0
,56969.0,19600.0,113396.0,113396.0,107127.0,99067.0,62213.0,109387.0,113583.0,109493.0
,61066.0,117906.0,99067.0,99067.0,107130.0,80639.0,111367.0,97100.0,27569.0,109494.0
,114316.0,113815.0,60163.0,80639.0,33406.0,107267.0,103182.0,111438.0,109493.0,117686.0
,118414.0,97432.0,62213.0,60163.0,103042.0,60163.0,115472.0,111443.0,109494.0,84921.0
,97934.0,97433.0,105221.0,62213.0,113282.0,62213.0,113425.0,111445.0,117686.0,115642.0
,42651.0,105628.0,111367.0,105221.0,53890.0,111367.0,113428.0,111447.0,84921.0,107449.0
,91811.0,83114.0,115463.0,111367.0,98950.0,43787.0,113430.0,111448.0,103354.0,105405.0
,83631.0,99499.0,43787.0,115463.0,57991.0,103182.0,103191.0,117593.0,103355.0,115645.0
,100044.0,99500.0,103182.0,43787.0,117393.0,115472.0,6936.0,97114.0,103356.0,115647.0
,100045.0,95407.0,115472.0,103182.0,115349.0,113425.0,99094.0,86872.0,105405.0,80829.0
,87760.0,97471.0,113425.0,115472.0,51862.0,113428.0,103194.0,64352.0,115645.0,56257.0
,100057.0,60611.0,113428.0,113425.0,55960.0,113430.0,56091.0,99173.0,115647.0,13249.0
,1755.0,83141.0,113430.0,113428.0,109210.0,103191.0,103190.0,111469.0,115642.0,13250.0
,95966.0,76999.0,103191.0,113430.0,119453.0,6936.0,41751.0,113523.0,56257.0,109506.0
,118496.0,113871.0,6936.0,103191.0,82590.0,99094.0,117535.0,93046.0,13249.0,117701.0
,118498.0,113872.0,99094.0,6936.0,47776.0,103194.0,70433.0,93048.0,13250.0,74693.0
,98019.0,109780.0,103194.0,99094.0,103073.0,56091.0,119591.0,99194.0,80829.0,119754.0
,116457.0,93397.0,107291.0,103194.0,117410.0,103190.0,37672.0,99198.0,117701.0,117707.0
,112362.0,77017.0,105244.0,107291.0,94884.0,41751.0,54058.0,60288.0,109506.0,115666.0
,50945.0,42207.0,56091.0,56091.0,117412.0,117535.0,109361.0,84865.0,74693.0,84963.0
,110338.0,105704.0,103190.0,103190.0,80549.0,70433.0,107316.0,84866.0,119754.0,107497.0
,55048.0,103663.0,117535.0,41751.0,84653.0,119591.0,92982.0,107401.0,117707.0,111597.0
,96013.0,113904.0,41751.0,117535.0,37553.0,37672.0,105275.0,91021.0,115666.0,115694.0
,108305.0,115960.0,70433.0,70433.0,86711.0,54058.0,107329.0,76689.0,84963.0,105456.0
,63255.0,23802.0,119591.0,119591.0,117443.0,109361.0,119623.0,60310.0,107497.0,82930.0
,100124.0,75004.0,37672.0,37672.0,29383.0,107316.0,119624.0,107416.0,111597.0,105459.0
,116510.0,83198.0,54058.0,54058.0,117448.0,92982.0,54087.0,60312.0,115694.0,113652.0
,36641.0,118016.0,109361.0,109361.0,109257.0,107329.0,109387.0,117659.0,105456.0,117749.0
,81699.0,101639.0,107316.0,107316.0,29386.0,119623.0,97100.0,86947.0,82930.0,58355.0
,81701.0,99595.0,92982.0,92982.0,27342.0,119624.0,111438.0,45990.0,105459.0,113651.0
,116517.0,103694.0,119621.0,119621.0,84688.0,54087.0,111443.0,88999.0,113652.0,80889.0
,106294.0,107791.0,119623.0,119623.0,113361.0,109387.0,111445.0,113583.0,117749.0,95227.0
,108344.0,101648.0,119624.0,119624.0,113363.0,97100.0,111447.0,27569.0,58355.0,117756.0
,108345.0,79130.0,54087.0,54087.0,113369.0,111438.0,111448.0,109493.0,113651.0,109566.0
,53052.0,81180.0,109387.0,109387.0,60122.0,111445.0,117593.0,109494.0,80889.0,95230.0
,81735.0,111904.0,97100.0,97100.0,115420.0,86872.0,97114.0,117686.0,95227.0,115713.0
,116553.0,95522.0,111438.0,111438.0,43741.0,117593.0,86872.0,84921.0,117756.0,115714.0
,116562.0,52522.0,117593.0,117593.0,119518.0,97114.0,64352.0,103354.0,109566.0,29701.0
,104274.0,75059.0,45923.0,45923.0,107232.0,64352.0,99173.0,103355.0,95230.0,58377.0
,69472.0,60723.0,117605.0,117605.0,96999.0,99173.0,111469.0,103356.0,115713.0,109577.0
,116592.0,85301.0,99173.0,99173.0,115431.0,78698.0,107375.0,105405.0,115714.0,74761.0
,114547.0,118085.0,78698.0,78698.0,119531.0,111469.0,109424.0,115645.0,29701.0,87052.0
,108403.0,109913.0,111469.0,111469.0,119532.0,107375.0,113523.0,115647.0,58377.0,109582.0
,81783.0,107872.0,107375.0,107375.0,113396.0,109424.0,93046.0,115642.0,109577.0,91151.0
,75640.0,87400.0,109424.0,109424.0,101114.0,113523.0,93048.0,56257.0,74761.0,115729.0
,28535.0,36202.0,113523.0,113523.0,99067.0,93046.0,99194.0,13249.0,87052.0,87062.0
,106368.0,15724.0,93046.0,93046.0,80639.0,93048.0,99198.0,13250.0,74766.0,115736.0
,49028.0,58733.0,93048.0,93048.0,107267.0,99194.0,60288.0,80829.0,91151.0,105496.0
,106376.0,107896.0,99194.0,99194.0,60163.0,99198.0,84865.0,117701.0,109582.0,37914.0
,112521.0,99706.0,99198.0,99198.0,62213.0,60288.0,84866.0,109506.0,115729.0,109597.0
,112525.0,99708.0,60288.0,60288.0,105221.0,84865.0,107401.0,74693.0,87062.0,105502.0
,53136.0,118143.0,84865.0,84865.0,111367.0,84866.0,91021.0,86984.0,115736.0,113696.0
,104338.0,110592.0,84866.0,84866.0,115463.0,107401.0,76689.0,119754.0,105496.0,42018.0
,96149.0,89476.0,107401.0,107401.0,43787.0,91021.0,60310.0,117707.0,37914.0,42019.0
,110492.0,38278.0,115594.0,115594.0,103182.0,76689.0,107416.0,115666.0,109597.0,113699.0
,96159.0,118166.0,78735.0,78735.0,115472.0,60310.0,60312.0,41945.0,105502.0,117799.0
,108447.0,103831.0,76689.0,76689.0,113425.0,107416.0,117659.0,84963.0,113696.0,113710.0
,75701.0,101789.0,60310.0,60310.0,113428.0,60312.0,86947.0,107497.0,42018.0,111663.0
,87993.0,118191.0,107416.0,107416.0,113430.0,91034.0,45990.0,111597.0,42019.0,113712.0
,118713.0,114097.0,91034.0,91034.0,103191.0,117659.0,88999.0,115694.0,113699.0,111669.0
,116670.0,79292.0,117659.0,117659.0,6936.0,86947.0,117672.0,105456.0,117799.0,62520.0
,114631.0,110013.0,86947.0,86947.0,99094.0,45990.0,107437.0,82930.0,113710.0,62521.0
,96202.0,112641.0,45990.0,45990.0,103194.0,88999.0,93102.0,105459.0,111663.0,76870.0
,12236.0,38344.0,88999.0,88999.0,107291.0,117672.0,113583.0,113652.0,113712.0,19529.0
,108516.0,26061.0,117672.0,117672.0,56091.0,107437.0,27569.0,82933.0,111669.0,103499.0
,36842.0,107987.0,97194.0,107437.0,103190.0,93102.0,109493.0,117749.0,62520.0,109648.0
,18411.0,71124.0,107437.0,93102.0,41751.0,113583.0,109494.0,58355.0,62521.0,54353.0
,49150.0,107989.0,93102.0,113583.0,117535.0,27569.0,84921.0,113651.0,76870.0,23634.0
,,107991.0,113583.0,84921.0,70433.0,109493.0,103354.0,80889.0,19529.0,103504.0
,,93656.0,101300.0,103354.0,119591.0,109494.0,103355.0,95227.0,103499.0,103507.0
,,112102.0,84921.0,103355.0,37672.0,84921.0,103356.0,117756.0,109648.0,48223.0
,,34279.0,103354.0,103356.0,54058.0,103354.0,105405.0,109566.0,54353.0,117856.0
,,89579.0,103355.0,105405.0,109361.0,103355.0,119741.0,95230.0,23634.0,83041.0
,,93676.0,103356.0,111550.0,107316.0,103356.0,115647.0,115713.0,103504.0,89194.0
,,114157.0,105405.0,119741.0,92982.0,105405.0,115645.0,115714.0,103507.0,81002.0
,,118258.0,111550.0,115645.0,119621.0,119741.0,56257.0,29701.0,48223.0,107628.0
,,118261.0,119741.0,56257.0,119623.0,115647.0,13249.0,58377.0,117856.0,117869.0
,,73209.0,115645.0,13249.0,119624.0,115645.0,13250.0,109577.0,83041.0,103534.0
,,97792.0,56257.0,115642.0,54087.0,56257.0,80829.0,74761.0,89194.0,117867.0
,,105991.0,115642.0,80829.0,109387.0,13249.0,117701.0,87052.0,81002.0,44144.0
,,79369.0,111549.0,117701.0,97100.0,13250.0,109506.0,74766.0,107628.0,107632.0
,,114185.0,109506.0,111549.0,111438.0,80829.0,74693.0,91151.0,117869.0,103540.0
,,118287.0,117701.0,109506.0,111445.0,117701.0,86984.0,109582.0,103534.0,113782.0
,,75299.0,74693.0,86984.0,117593.0,109506.0,119754.0,115729.0,117867.0,117881.0
,,118307.0,86984.0,74693.0,97114.0,74693.0,117707.0,115731.0,44144.0,109693.0
,,114212.0,119754.0,119754.0,64352.0,86984.0,74705.0,87062.0,107632.0,109694.0
,,56878.0,119755.0,119755.0,45923.0,119754.0,115666.0,115736.0,103540.0,115840.0
,,91699.0,74705.0,74705.0,117605.0,117707.0,41945.0,105496.0,113782.0,105604.0
,,79412.0,78801.0,78801.0,99173.0,74705.0,84963.0,37914.0,117881.0,107658.0
,,99893.0,115666.0,115666.0,78698.0,115666.0,107497.0,109597.0,109693.0,91274.0
,,97847.0,41945.0,41945.0,111469.0,41945.0,111597.0,105502.0,109694.0,1162.0
,,36413.0,66521.0,66521.0,107375.0,84963.0,115694.0,113696.0,115840.0,113808.0
,,108103.0,84963.0,84963.0,109424.0,107497.0,105456.0,42018.0,105604.0,111761.0
,,112211.0,21479.0,21479.0,113523.0,111597.0,82930.0,42019.0,107658.0,117906.0
,,63061.0,107497.0,107497.0,93046.0,115694.0,105459.0,113699.0,91274.0,113815.0
,,118363.0,111597.0,111597.0,93048.0,105456.0,113652.0,117799.0,1162.0,97432.0
,,118364.0,115694.0,115694.0,99194.0,105459.0,82933.0,113710.0,113808.0,97433.0
,,104027.0,105457.0,105457.0,99198.0,58355.0,117749.0,111663.0,111761.0,117914.0
,,118367.0,58355.0,58355.0,60288.0,82933.0,58355.0,113712.0,117906.0,105628.0
,,20063.0,105460.0,105460.0,84865.0,117749.0,113651.0,111669.0,113815.0,99487.0
,,20066.0,117749.0,117749.0,84866.0,80889.0,80889.0,62520.0,97432.0,99490.0
,,112228.0,80886.0,80886.0,107401.0,113657.0,113657.0,62521.0,97433.0,99491.0
,,97893.0,117751.0,117751.0,115594.0,95227.0,95227.0,48194.0,117914.0,99492.0
,,81512.0,113657.0,113657.0,91021.0,117756.0,117756.0,76870.0,105628.0,99493.0
,,93808.0,95227.0,95227.0,78735.0,115709.0,115709.0,19529.0,99487.0,76965.0
,,65144.0,117756.0,117756.0,76689.0,109566.0,109566.0,103499.0,99490.0,54439.0
,,63096.0,115709.0,115709.0,60310.0,95230.0,95230.0,109648.0,99491.0,95399.0
,,118396.0,109566.0,109566.0,107416.0,115713.0,115713.0,54353.0,99492.0,83114.0
,,99972.0,95230.0,95230.0,60312.0,115714.0,115714.0,23634.0,99493.0,111786.0
,,56969.0,115713.0,115713.0,91034.0,29701.0,29701.0,103504.0,76965.0,99500.0
,,61066.0,115714.0,115714.0,117659.0,58377.0,58377.0,103507.0,54439.0,99499.0
,,114316.0,29701.0,29701.0,86947.0,109577.0,109577.0,115800.0,95399.0,70832.0
,,118414.0,58377.0,58377.0,45990.0,74761.0,74761.0,48223.0,83114.0,46260.0
,,52879.0,74761.0,109577.0,88999.0,87052.0,87052.0,117856.0,111786.0,56503.0
,,97934.0,87052.0,74761.0,117672.0,74766.0,74766.0,83041.0,99500.0,83141.0
,,42651.0,74766.0,87052.0,107437.0,91151.0,91151.0,89194.0,99499.0,48334.0
,,116385.0,91151.0,74766.0,93102.0,109582.0,109582.0,81002.0,70832.0,113871.0
,,85672.0,115729.0,91151.0,113583.0,115729.0,115729.0,107628.0,46260.0,113872.0
,,85675.0,11282.0,109582.0,27569.0,11282.0,11282.0,117869.0,56503.0,93397.0
,,83631.0,115731.0,115729.0,109493.0,115731.0,115731.0,103534.0,83141.0,42207.0
,,95932.0,35861.0,11282.0,109494.0,87062.0,87062.0,117867.0,48334.0,105704.0
,,100044.0,87062.0,115731.0,84921.0,115736.0,115736.0,44144.0,113871.0,113904.0
,,100045.0,115736.0,87062.0,103354.0,105496.0,105496.0,107632.0,113872.0,113906.0
,,79566.0,105496.0,115736.0,103355.0,113690.0,113690.0,103540.0,93397.0,44279.0
,,110288.0,113690.0,105496.0,103356.0,37914.0,37914.0,93300.0,42207.0,115960.0
,,87760.0,109597.0,113690.0,105405.0,109597.0,109597.0,113782.0,105704.0,64759.0
,,83669.0,105502.0,37914.0,111550.0,105502.0,105502.0,117879.0,113904.0,109815.0
,,100057.0,42018.0,109597.0,115647.0,113696.0,113696.0,117881.0,113906.0,115963.0
,,116442.0,42019.0,105502.0,119741.0,42018.0,42018.0,109693.0,44279.0,75004.0
,,1755.0,113700.0,113696.0,56257.0,42019.0,42019.0,109694.0,115960.0,70909.0
,,95966.0,117798.0,42018.0,13249.0,113699.0,113699.0,115840.0,64759.0,83198.0
,,118496.0,117799.0,42019.0,115645.0,117799.0,117799.0,105604.0,109815.0,118016.0
,,116449.0,103469.0,113699.0,80829.0,113710.0,113710.0,107658.0,115963.0,52487.0
,,118498.0,113710.0,117798.0,117701.0,111663.0,111663.0,91274.0,75004.0,101639.0
,,116451.0,111663.0,117799.0,111549.0,113712.0,113712.0,1162.0,70909.0,99595.0
,,98019.0,113712.0,103469.0,109506.0,111669.0,111669.0,113808.0,83198.0,97548.0
,,116457.0,111669.0,113710.0,86984.0,62520.0,62520.0,111761.0,118016.0,85261.0
,,112362.0,62520.0,111663.0,74693.0,62521.0,62521.0,117906.0,52487.0,56590.0
,,106218.0,62521.0,113712.0,119754.0,48194.0,48194.0,113815.0,101639.0,103694.0
,,59115.0,76856.0,111669.0,117707.0,76870.0,76870.0,97432.0,99595.0,101648.0
,,50945.0,48194.0,62520.0,119755.0,19529.0,19529.0,97433.0,97548.0,101650.0
,,110338.0,19529.0,62521.0,74705.0,103499.0,103499.0,117914.0,85261.0,101652.0
,,104197.0,105547.0,76856.0,78801.0,109648.0,109648.0,105628.0,56590.0,101653.0
,,96007.0,103499.0,48194.0,115666.0,54353.0,54353.0,99487.0,103694.0,101655.0
,,55048.0,105550.0,19529.0,41945.0,23634.0,23634.0,99490.0,101648.0,79130.0
,,96013.0,109648.0,105547.0,66521.0,103504.0,103504.0,99491.0,101650.0,111904.0
,,108305.0,54353.0,103499.0,84963.0,103507.0,103507.0,99492.0,101652.0,93472.0
,,110354.0,23634.0,105550.0,21479.0,115800.0,115800.0,99493.0,101653.0,95522.0
,,63255.0,103504.0,109648.0,107497.0,48223.0,48223.0,76965.0,101655.0,9504.0
,,100124.0,103507.0,54353.0,111597.0,117856.0,117856.0,54439.0,79130.0,52522.0
,,116510.0,115800.0,23634.0,115694.0,83041.0,83041.0,95399.0,111904.0,107822.0
,,36641.0,109661.0,103504.0,105457.0,89194.0,89194.0,83114.0,111905.0,113967.0
,,81699.0,117856.0,103507.0,58355.0,81002.0,81002.0,111786.0,95522.0,75057.0
,,81701.0,83041.0,115800.0,105460.0,107628.0,107628.0,99500.0,93472.0,75059.0
,,116517.0,89194.0,117856.0,82933.0,117869.0,117869.0,99499.0,9504.0,60723.0
,,63279.0,81002.0,83041.0,80886.0,103534.0,103534.0,70832.0,52522.0,52536.0
,,106294.0,107628.0,89194.0,117749.0,117867.0,117867.0,46260.0,107822.0,81209.0
,,108344.0,117869.0,81002.0,80889.0,44144.0,44144.0,56503.0,113967.0,83267.0
,,108345.0,103534.0,107628.0,113657.0,107632.0,107632.0,83141.0,75057.0,97608.0
,,53052.0,117867.0,117869.0,95227.0,103540.0,103540.0,48334.0,75059.0,85321.0
,,81735.0,44144.0,103534.0,117756.0,93300.0,93300.0,113871.0,60723.0,52554.0
,,116553.0,107632.0,117867.0,115709.0,113782.0,113782.0,113872.0,52536.0,54605.0
,,100175.0,103540.0,44144.0,109566.0,117879.0,117879.0,93397.0,81209.0,87381.0
,,116562.0,93300.0,107632.0,95230.0,109693.0,117881.0,42207.0,83267.0,105815.0
,,106323.0,113782.0,103540.0,115713.0,109694.0,109693.0,105704.0,97608.0,93528.0
,,104274.0,64636.0,93300.0,115714.0,115840.0,109694.0,103663.0,85321.0,107872.0
,,69472.0,109693.0,113782.0,29701.0,105604.0,115840.0,113904.0,52554.0,118119.0
,,118628.0,109694.0,64636.0,58377.0,107658.0,105604.0,113906.0,54605.0,87400.0
,,118630.0,64640.0,109693.0,109577.0,91274.0,107658.0,44279.0,87381.0,87401.0
,,106346.0,105604.0,109694.0,74761.0,1162.0,91274.0,115960.0,93528.0,36202.0
,,116592.0,111749.0,64640.0,87052.0,117898.0,1162.0,64759.0,107872.0,15724.0
,,114547.0,91274.0,105604.0,74766.0,113808.0,117898.0,109815.0,118119.0,58733.0
,,108403.0,1162.0,107658.0,91151.0,111761.0,113808.0,115963.0,87400.0,116078.0
,,81783.0,117898.0,91274.0,109582.0,117906.0,111761.0,75004.0,87401.0,73068.0
,,75640.0,113808.0,1162.0,115729.0,113815.0,117906.0,70909.0,36202.0,99706.0
,,28535.0,19600.0,117898.0,11282.0,97432.0,113815.0,83198.0,15724.0,87419.0
,,112508.0,117906.0,113808.0,115731.0,97433.0,97432.0,118016.0,58733.0,99708.0
,,94077.0,113815.0,19600.0,87062.0,117914.0,97433.0,52487.0,116078.0,118143.0
,,106368.0,97432.0,117906.0,115736.0,105628.0,117914.0,101639.0,73068.0,89476.0
,,49028.0,97433.0,113815.0,105496.0,99487.0,105628.0,99595.0,99706.0,38278.0
,,106376.0,117914.0,97432.0,113690.0,99490.0,99487.0,97548.0,87419.0,99719.0
,,112521.0,105628.0,97433.0,37914.0,99491.0,99490.0,85261.0,99708.0,52619.0
,,108428.0,99487.0,117914.0,109597.0,99492.0,99491.0,56590.0,118143.0,101773.0
,,112525.0,99490.0,105628.0,105502.0,99493.0,99492.0,103694.0,89476.0,60821.0
,,106383.0,99491.0,99487.0,113696.0,76965.0,99493.0,101648.0,38278.0,118166.0
,,53136.0,99492.0,99490.0,42018.0,54439.0,76965.0,107791.0,99719.0,103830.0
,,104338.0,54439.0,99491.0,42019.0,95399.0,54439.0,101650.0,52619.0,52633.0
,,46995.0,95399.0,99492.0,113699.0,83114.0,95399.0,101652.0,101773.0,101786.0
,,96149.0,83114.0,76965.0,117798.0,111786.0,83114.0,101653.0,60821.0,101787.0
,,110492.0,99499.0,54439.0,117799.0,99500.0,111786.0,101655.0,118166.0,101789.0
,,96159.0,99500.0,95399.0,103469.0,99499.0,99500.0,79130.0,103830.0,101790.0
,,108447.0,95407.0,83114.0,113710.0,70832.0,99499.0,111904.0,52633.0,101791.0
,,118692.0,93359.0,99499.0,111663.0,46260.0,70832.0,111905.0,101786.0,101794.0
,,81834.0,70832.0,99500.0,113712.0,56503.0,46260.0,95522.0,101787.0,36267.0
,,90032.0,46260.0,95407.0,111669.0,83141.0,56503.0,93472.0,101789.0,112054.0
,,75701.0,93365.0,93359.0,62520.0,48334.0,83141.0,9504.0,101790.0,32183.0
,,87993.0,56503.0,70832.0,62521.0,113871.0,48334.0,52522.0,101791.0,101816.0
,,38842.0,97471.0,46260.0,76856.0,113872.0,113871.0,107822.0,101794.0,99773.0
,,118713.0,60611.0,93365.0,48194.0,93397.0,113872.0,113967.0,36267.0,110013.0
,,116670.0,83141.0,56503.0,76870.0,42207.0,93397.0,75057.0,112054.0,112067.0
,,96202.0,76999.0,60611.0,19529.0,105704.0,42207.0,75059.0,32183.0,112068.0
,,12236.0,48334.0,83141.0,105547.0,117998.0,105704.0,60723.0,101816.0,112069.0
,,108516.0,113871.0,76999.0,103499.0,103663.0,103663.0,85301.0,99773.0,54727.0
,,110565.0,113872.0,48334.0,109648.0,113904.0,113904.0,52536.0,110013.0,38344.0
,,36842.0,109780.0,113871.0,54353.0,44279.0,44279.0,81209.0,112067.0,40397.0
,,18411.0,93397.0,113872.0,23634.0,115960.0,115960.0,83267.0,112068.0,26061.0
,,38897.0,77017.0,109780.0,103504.0,64759.0,64759.0,97608.0,112069.0,107983.0
,,75762.0,42207.0,93397.0,103507.0,109815.0,109815.0,85321.0,54727.0,107985.0
